Pressure_psi,Depth_ft,Temperature_F,Retarder_pct,Density_ppg,ThickeningTime_hr
2644.04,14559.6,222.3,2.221,13.72,12.48
6497.83,7368.05,152.5,0.931,12.12,11.4
7983.21,12425.27,282.9,0.379,13.23,8.13
5219.84,7082.23,154.24,0.703,13.88,10.44
2511.47,9796.89,157.18,0.764,14.84,9.12
3168.17,14575.79,203.66,0.662,14.56,9.3
3581.2,14134.41,264.9,0.969,14.12,9.09
2546.36,13715.24,292.81,1.546,17.82,9.24
7052.35,14633.65,224.6,2.101,16.81,10.27
2774.9,14016.71,234.93,1.883,16.84,10.51
4458.95,8070.17,299.78,0.211,12.26,8.2
7407.44,11057.71,214.05,2.174,12.64,11.57
4121.9,10795.94,163.63,1.824,16.82,11.18
6683.25,7042.01,284.6,0.306,15.57,6.61
7092.62,11447.41,234.13,0.6,16.84,7.63
7740.86,11661.74,210.31,1.562,15.71,9.82
5560.76,9056.87,241.37,1.47,13.31,11.32
6138.53,13691.17,234.03,1.745,12.1,11.53
5902.92,10161.16,240.66,0.257,12.76,8.51
5445.99,5012.74,180.4,0.348,13.09,10.34
7708.09,5686.9,243.2,1.03,15.07,9.41
7385.33,12464.56,155.81,2.177,17.41,12.69
3217.2,6725.42,158.0,0.633,17.08,8.87
5801.35,12417.06,256.8,2.427,12.5,11.89
4192.51,13105.45,156.98,0.864,14.26,9.74
4298.08,7704.37,160.16,0.341,15.51,9.35
4061.68,12068.65,213.49,2.45,13.82,12.94
4952.37,11977.08,221.42,2.11,12.14,12.79
6035.71,11047.93,240.91,1.876,14.74,10.35
6778.25,8411.15,194.16,0.133,12.28,8.87
4851.86,9472.77,178.47,0.112,17.04,7.09
3556.89,11176.86,182.81,1.353,15.49,10.28
6515.58,10611.46,274.41,0.737,12.29,8.62
7636.18,12527.82,155.12,1.197,16.83,10.6
2714.66,8030.06,219.08,2.089,17.24,10.99
7595.99,11844.52,225.36,0.146,12.81,8.47
3829.39,8445.08,165.79,1.423,13.24,12.39
6034.96,5950.01,166.41,1.372,15.68,11.49
2354.44,9080.42,224.75,1.245,17.14,9.67
4464.84,6848.75,208.13,0.68,14.85,9.32
2492.38,8400.49,197.77,1.259,14.16,9.76
3891.49,11100.08,187.46,1.231,12.35,11.57
3632.2,6517.53,281.73,1.782,15.03,10.56
2134.67,12168.08,267.68,0.349,14.87,7.83
3692.86,7430.04,280.91,1.05,16.22,8.45
4137.36,7527.16,178.0,0.32,17.17,7.44
7730.1,5819.79,190.79,2.064,12.09,12.35
2586.75,14963.99,153.29,0.437,13.62,10.1
7502.94,5092.42,206.64,1.269,16.61,9.04
3864.23,9656.2,154.12,1.585,14.09,11.64
6027.5,6333.97,252.02,1.729,14.69,10.98
5560.92,7271.91,209.75,2.125,12.34,12.51
7685.71,7510.3,284.44,2.207,13.18,11.47
7825.32,5870.06,209.51,2.032,12.21,13.1
2567.07,5641.82,233.92,0.338,12.07,8.81
5949.26,12193.35,166.07,1.992,13.08,12.81
4982.37,14654.58,221.37,0.57,17.59,7.92
2462.67,9557.8,181.87,0.469,16.66,9.17
5974.83,6139.53,212.32,0.449,12.53,9.54
6164.17,10208.42,161.78,2.184,13.67,13.0
5802.92,5114.2,202.02,1.834,14.84,11.53
2936.33,12514.1,267.82,2.099,12.42,11.82
6271.41,14860.87,184.2,1.657,13.55,11.9
6538.86,13664.23,292.2,0.189,17.14,5.81
3141.65,8419.8,183.16,2.085,17.69,10.79
2840.62,5614.43,207.1,2.34,17.04,11.77
7299.28,8565.97,184.08,0.115,13.43,9.5
2547.3,6158.71,252.95,2.356,16.66,10.96
5492.79,5813.73,289.04,1.661,15.16,9.29
4438.94,12699.72,187.26,0.904,17.51,8.97
2973.16,8583.87,187.58,1.0,15.78,10.03
2880.3,6347.79,250.68,2.058,13.79,11.47
6651.24,14700.47,192.48,1.773,13.97,12.39
4533.55,12934.31,214.24,0.233,14.94,9.15
3042.32,10460.66,240.36,1.806,17.37,9.87
2456.26,14359.98,176.14,2.081,14.52,12.33
5501.1,14378.53,228.42,2.492,13.1,12.77
7907.97,8123.32,225.21,0.427,14.8,9.03
5012.77,11428.61,190.29,0.187,16.51,7.66
5294.66,5297.06,253.05,0.569,13.83,8.76
3076.32,13130.21,278.88,1.63,17.91,8.22
3664.76,7495.0,153.05,2.383,16.31,12.76
7067.66,11949.63,275.43,2.135,13.72,10.45
3723.82,5642.58,237.77,1.203,17.78,8.25
2623.33,11934.67,196.48,1.763,12.32,11.85
3291.02,8535.88,244.42,1.347,12.77,10.44
3778.2,10616.98,251.59,2.364,13.12,12.39
3755.3,7914.17,180.98,2.219,13.45,12.87
3708.5,10229.35,181.75,0.871,17.83,9.97
6512.23,13123.57,265.76,1.654,14.81,10.76
5370.75,6006.53,172.79,0.487,14.15,9.32
6095.16,7063.88,175.33,2.307,14.62,12.09
3190.7,7176.04,176.79,1.143,13.72,11.09
4454.92,14580.94,156.39,0.993,16.8,9.36
6653.14,8744.36,217.59,0.745,14.24,10.09
2745.19,10605.01,178.94,0.228,15.6,8.73
5526.0,7602.15,228.62,1.381,16.86,10.44
6469.7,13946.87,205.43,0.417,12.47,10.52
3178.25,12606.38,184.23,2.122,12.91,13.33
5836.4,9050.83,185.31,0.999,16.16,10.14
7956.53,13406.41,216.21,1.889,17.23,10.01
7507.86,9300.56,225.38,0.809,17.96,8.54
7706.21,7417.9,281.36,0.391,12.52,9.26
6871.43,9358.2,177.29,2.044,16.39,11.02
5941.78,12055.81,182.23,0.434,16.38,9.61
2201.94,13671.62,278.21,0.457,12.87,8.55
5549.32,12916.68,212.54,1.894,12.35,11.53
5959.39,12952.4,285.93,2.123,14.55,11.41
7992.87,7336.3,194.49,0.632,16.13,9.32
5930.25,14244.46,199.26,2.08,16.51,11.6
2890.69,9348.28,282.38,1.7,16.7,9.71
5341.5,6129.18,188.09,1.827,15.79,12.06
5023.69,7215.82,180.75,0.508,13.44,10.38
5195.71,5082.26,231.49,1.576,14.54,10.5
6549.95,6212.02,245.92,0.688,16.37,8.67
5637.06,14855.39,205.57,0.863,17.43,9.95
6340.15,8371.11,214.35,0.655,13.98,9.88
7412.89,8895.61,262.99,0.429,13.66,8.54
7966.65,12540.82,155.29,1.926,16.18,11.24
2645.27,9189.93,292.41,0.322,15.01,7.7
4043.29,14206.14,241.15,1.941,15.8,11.07
7938.24,12987.56,221.08,2.152,15.13,11.77
4522.04,12925.85,189.11,0.219,13.97,9.22
5685.76,12927.55,226.39,0.906,13.38,8.94
5386.97,9579.69,192.14,2.186,16.0,12.12
3221.0,5436.66,164.8,0.968,16.23,10.03
4735.91,12252.23,166.25,1.961,16.27,12.36
6990.42,13742.02,167.2,2.205,14.13,12.8
7669.62,6442.52,199.73,2.325,14.18,12.79
4095.96,11739.25,224.31,2.153,16.85,11.51
3499.71,11213.13,267.97,1.263,13.56,9.91
3803.34,7185.29,294.76,0.499,16.47,6.83
6485.21,8567.35,216.18,2.424,12.73,12.46
6846.31,9258.68,178.03,1.537,14.84,10.87
2441.49,14192.59,184.49,0.96,15.95,10.22
4762.75,8182.47,262.91,0.536,16.7,7.74
7490.54,7445.66,177.51,0.789,16.62,9.36
2277.08,8907.12,181.6,1.177,12.55,11.43
4143.87,10889.74,221.79,0.186,14.4,9.06
4844.17,9646.0,160.44,2.451,15.13,13.4
4052.86,7593.23,213.47,1.07,16.37,8.89
5841.03,11212.05,278.76,1.052,17.75,8.39
6756.13,13006.63,205.46,2.053,15.76,10.99
5258.99,9672.31,181.88,1.439,12.54,11.2
3501.3,7077.76,236.47,2.138,16.91,10.52
7042.98,5457.4,292.8,0.265,16.96,6.57
5225.35,5590.19,248.49,0.234,15.29,7.71
3257.5,6842.49,222.83,2.309,16.74,11.29
5480.08,8228.5,254.24,1.269,17.47,8.69
2310.15,12251.82,159.5,1.011,13.11,10.97
5567.07,9586.25,226.24,0.427,13.01,9.45
5718.89,10558.43,231.02,1.737,13.17,10.68
3239.6,9271.38,263.93,2.421,17.67,11.48
7478.16,14847.02,176.96,0.811,14.19,10.79
3861.26,5164.48,166.74,2.452,17.76,12.33
6650.0,8506.05,226.12,1.255,17.96,9.15
7070.82,12846.23,198.53,0.105,17.09,7.93
3945.48,8063.29,267.67,0.659,12.85,9.39
4363.0,11248.26,264.63,1.909,12.24,11.5
2553.43,13849.41,206.09,0.243,13.79,9.04
2781.47,11635.06,270.03,0.154,14.6,7.54
5092.29,14624.48,254.38,1.769,13.13,10.75
3025.29,5651.83,227.41,1.289,15.62,10.22
7240.17,5411.0,180.54,1.444,13.47,11.57
3646.53,14304.92,160.47,1.437,13.95,11.88
7887.54,10930.33,187.57,1.515,15.14,10.67
2191.7,10828.44,229.11,2.429,15.76,11.21
5379.47,14194.82,187.2,2.058,17.56,11.67
5954.5,11227.26,241.7,1.894,15.23,10.55
3587.88,10430.66,250.69,0.14,12.39,8.46
7884.47,8632.14,294.28,0.347,16.82,8.08
3334.03,14043.77,294.71,1.158,16.51,8.69
5716.59,8004.43,276.71,1.705,15.89,10.31
4308.02,11048.54,233.17,2.123,13.38,11.94
6931.99,13993.12,286.39,0.109,15.93,6.44
4819.07,9667.88,245.31,2.199,12.41,12.8
6152.74,11547.34,158.31,1.413,17.3,9.84
6652.62,5915.26,226.19,1.882,16.49,10.04
7826.51,5706.53,214.88,1.846,17.71,10.26
3046.65,10098.49,259.47,2.465,15.93,11.24
4803.33,10065.94,236.76,2.429,15.72,11.91
7833.91,13403.21,170.56,1.279,12.7,10.25
7845.95,11914.2,296.89,1.974,16.83,10.11
3698.17,11425.4,267.53,2.389,14.07,12.12
3417.61,9476.85,209.23,0.539,16.78,8.87
4759.66,5053.26,155.8,2.465,15.0,13.34
4052.91,8899.74,237.69,0.159,16.32,7.03
7815.01,11263.63,189.54,2.478,12.78,13.26
4010.52,5239.73,185.64,2.365,13.49,13.04
7775.55,6545.4,208.61,1.917,12.59,11.4
4754.54,8931.14,243.44,1.162,17.42,7.98
3407.75,13697.84,261.14,0.609,12.49,9.16
5384.05,11384.08,219.07,1.457,15.88,10.13
3435.28,5071.09,204.69,2.382,12.97,12.96
7892.41,13703.79,155.58,1.943,13.01,12.73
7369.04,11329.49,178.88,2.453,14.54,12.92
3139.77,8690.86,217.55,1.606,16.08,10.35
4913.86,14323.79,276.44,1.773,17.63,9.3
5868.52,6050.2,191.34,0.299,16.76,7.87
3857.54,10292.89,244.31,2.238,12.94,12.38
2930.64,13153.37,214.53,1.596,14.78,10.59
6142.77,6616.91,251.76,1.035,17.8,8.89
2441.89,14157.77,192.29,0.601,12.84,9.38
2704.01,7243.88,163.59,0.348,16.46,8.4
7388.73,11500.68,155.81,0.347,13.28,10.38
5330.32,13382.3,211.92,1.906,13.85,11.68
4517.86,13895.95,211.37,0.73,12.28,9.74
7999.23,5851.73,230.93,2.473,14.99,11.61
6450.19,14363.25,208.34,0.51,16.27,8.25
6715.9,6604.58,189.9,2.449,16.16,12.13
2786.58,10957.89,225.8,0.626,15.82,8.55
2348.27,14168.38,273.31,0.52,13.13,8.86
4957.28,5894.47,262.5,2.245,13.07,11.53
5405.65,11118.52,247.25,0.566,14.64,8.37
7238.31,12328.32,151.36,0.861,15.57,10.18
4563.58,6885.15,293.76,1.519,14.18,8.98
3659.3,6230.78,158.5,2.474,17.36,13.24
3023.04,11673.47,245.67,1.456,14.36,10.31
2043.04,13397.31,264.11,0.296,14.04,7.74
7108.17,6711.04,218.66,1.893,17.03,9.22
3362.04,6863.93,280.52,0.306,12.03,8.81
4651.26,11642.11,265.11,1.197,17.93,8.34
3664.7,10857.46,201.46,1.792,15.22,11.71
4902.43,14388.11,288.01,2.172,15.46,11.46
3285.27,11000.41,214.93,1.194,12.92,11.1
2425.84,7066.44,219.07,1.709,13.3,11.2
5248.2,10938.47,267.26,0.829,17.64,7.15
7383.25,11293.53,264.11,1.021,15.58,8.53
4750.48,5072.78,210.46,0.771,13.23,9.81
6071.62,8129.02,154.95,1.595,12.84,12.87
6773.88,7995.42,293.32,1.957,17.92,9.96
6955.26,10344.98,273.85,2.056,16.46,10.25
4495.21,10008.76,241.18,0.387,16.96,8.26
7142.62,10063.02,242.35,2.37,15.86,12.15
4393.1,7373.29,157.24,2.158,16.83,11.29
3031.52,6008.55,283.85,0.122,17.32,6.48
5074.96,8526.49,207.45,1.021,12.51,11.65
6059.54,6868.62,252.59,0.983,12.2,9.73
4253.16,7605.0,176.04,1.744,12.43,12.13
3727.21,6491.41,290.53,2.246,15.78,11.44
3154.8,12900.34,210.74,0.947,12.1,9.94
3210.93,10082.91,231.87,0.456,16.12,8.13
7119.93,13249.01,258.96,0.818,14.14,9.19
2989.26,5374.73,200.16,1.182,17.61,8.67
6256.24,13199.03,227.94,1.23,16.33,9.52
7099.15,8148.98,238.25,1.945,13.72,12.23
2983.0,10286.86,243.52,0.932,17.36,8.34
4008.53,13945.46,158.8,1.673,12.28,12.78
7057.53,7689.61,285.29,0.407,12.82,8.54
7681.98,10564.36,156.2,1.64,13.98,10.88
5728.47,13286.15,274.27,2.007,12.61,11.67
7336.86,12803.95,268.0,2.051,15.34,10.51
5205.81,11253.46,249.9,0.54,16.73,7.73
6877.1,14030.04,185.43,1.504,15.3,11.91
6049.27,13312.45,227.91,1.854,13.98,10.77
7305.21,7913.66,227.66,0.466,15.41,8.37
5453.71,7555.05,201.17,0.791,14.09,9.79
5586.13,5831.98,235.44,0.439,15.4,8.3
4828.6,13235.48,168.08,1.385,16.13,10.63
2275.57,9423.78,285.46,1.821,16.83,9.98
4427.14,10753.44,244.01,0.164,17.24,8.1
2443.34,13219.72,218.24,2.081,14.59,11.85
5933.88,14673.15,150.95,1.464,17.26,10.86
4087.01,6501.34,193.69,2.201,16.7,11.86
6463.72,6553.99,289.29,2.46,16.47,10.73
2371.36,11757.7,207.02,0.517,12.16,9.98
2804.02,7553.83,177.22,2.244,13.35,12.13
3157.79,11614.92,152.66,1.705,13.54,12.6
4488.94,7858.11,288.22,0.788,14.96,8.58
3576.82,11937.93,277.66,1.6,12.77,10.51
5647.28,11665.91,272.02,1.023,15.12,7.84
2260.1,5004.54,206.08,0.916,15.87,10.62
5285.99,11404.59,268.78,1.965,14.67,10.2
5716.12,10825.49,241.65,1.628,16.29,9.58
7546.35,8905.45,166.62,2.345,13.15,13.49
7727.3,12948.18,194.29,2.426,12.46,13.25
2888.87,14142.99,246.8,1.454,12.76,10.79
7280.22,5648.93,265.37,1.643,16.49,9.23
7441.66,14422.18,223.63,1.7,13.44,11.31
2846.01,8608.6,180.66,2.109,15.43,11.35
3239.11,8075.84,248.57,2.429,15.09,10.93
6180.98,12493.0,264.19,1.71,13.68,10.13
5817.11,6381.15,289.3,2.381,12.59,12.14
5727.15,14788.23,167.21,2.306,14.55,13.18
4162.48,12550.81,267.34,1.121,15.36,8.51
4084.38,8082.52,156.71,2.317,13.24,12.66
2836.33,8823.34,192.34,1.326,17.83,10.36
3907.93,14582.33,213.72,0.578,15.24,8.37
2673.5,11249.88,200.09,2.003,15.73,11.04
5893.2,8286.23,275.17,0.169,12.8,8.62
4500.38,13099.57,151.89,2.036,14.27,12.24
2088.91,6148.91,274.35,2.278,14.98,11.92
4030.53,12797.56,228.77,0.762,16.02,9.26
7312.74,8066.0,236.38,1.472,17.95,9.87
5900.08,14282.06,252.02,2.367,15.39,12.1
3393.49,11907.35,283.95,2.487,14.46,10.96
7484.62,10736.83,263.87,2.09,13.03,11.03
5456.4,13356.18,295.68,0.91,14.61,8.65
3932.84,12083.86,184.59,2.181,13.87,12.54
2396.19,13844.83,224.21,1.722,16.98,10.37
6849.51,8924.37,293.46,1.045,12.87,8.68
2101.14,11339.66,295.08,0.22,13.16,7.7
6308.67,5976.2,285.87,1.878,13.16,10.71
6785.98,14482.8,172.3,0.999,15.0,10.74
6028.27,13109.65,173.89,2.321,15.69,11.96
5668.65,10342.23,241.32,1.578,16.7,9.64
6589.71,13869.84,158.77,1.561,12.16,12.7
7028.01,6176.09,246.68,1.745,15.94,10.3
6323.63,10871.66,250.13,1.567,15.36,9.8
2811.63,9122.73,191.24,0.732,15.91,8.52
7980.88,7407.6,228.47,2.211,12.7,12.09
4286.42,9130.63,195.37,0.378,13.31,9.23
2192.76,9851.86,299.65,0.912,13.23,9.46
6184.8,12120.15,246.59,1.491,15.12,10.43
5634.83,10160.89,249.17,0.728,13.39,9.1
4139.79,6772.75,241.17,2.109,12.56,12.58
2573.4,9187.16,241.73,2.122,16.64,10.59
5186.04,6689.05,190.53,1.989,13.71,11.81
3333.62,8104.36,152.25,1.873,15.62,11.95
5943.61,14544.1,231.19,2.024,16.35,11.29
7644.4,9637.14,291.73,2.068,12.97,10.49
7716.46,6330.37,202.53,2.123,17.6,10.62
2546.51,7897.56,190.88,1.095,13.19,11.0
7867.92,6058.26,173.04,1.586,14.22,12.54
6614.95,14947.47,269.7,1.191,15.39,9.54
3098.95,6934.96,258.02,1.885,17.17,9.83
3283.91,7220.48,187.5,0.968,14.39,10.52
3488.82,12164.69,262.97,1.943,13.77,10.94
7053.71,8266.37,182.56,2.227,14.45,12.54
4380.21,12132.43,150.61,0.235,12.5,9.5
4080.71,7171.75,169.24,0.564,14.01,10.52
4469.39,8556.72,289.5,1.664,14.29,9.86
3579.49,14078.53,190.38,2.075,16.82,11.33
2150.02,12990.24,202.88,2.353,13.55,12.56
4976.9,6798.5,256.56,0.356,13.59,7.61
7944.79,12659.45,186.8,1.545,15.5,11.46
7955.04,10656.17,209.52,1.354,13.95,10.24
6650.2,13305.2,266.28,1.59,15.42,10.36
5879.5,13545.33,278.19,0.966,15.59,9.28
6040.22,6561.58,202.57,2.401,14.31,12.76
7396.53,5855.13,194.99,1.749,14.16,12.25
6664.2,10944.06,198.51,0.911,13.92,9.73
3079.33,6705.39,258.33,1.771,12.86,11.11
7221.01,13009.41,192.6,0.404,15.15,8.84
7516.76,13895.79,283.23,2.027,12.13,12.38
4261.32,14456.56,297.12,2.209,13.08,10.38
3043.95,13929.61,295.78,1.528,13.55,9.64
5881.07,6340.48,219.56,1.231,12.53,11.05
4787.41,7188.81,251.05,0.612,15.57,8.12
2562.78,8167.41,245.24,1.073,15.62,9.77
6615.41,10080.65,273.82,0.448,12.07,8.69
3755.13,14220.18,156.87,1.34,16.73,9.45
7608.06,9875.77,261.29,2.487,13.79,12.2
4789.18,8651.92,257.91,1.954,16.98,9.86
2474.04,8765.94,259.61,2.399,16.55,12.06
3170.02,8259.17,180.04,0.696,12.42,10.48
7987.73,14945.6,236.05,0.296,15.35,7.33
3752.29,14110.18,212.84,1.806,17.15,10.67
3109.79,13885.78,256.23,0.577,12.52,8.95
6473.33,5526.63,228.09,0.448,12.53,10.38
7193.7,10246.93,262.59,2.105,14.89,11.52
2651.83,8888.59,264.25,0.586,16.49,8.74
5345.79,8352.7,232.82,0.8,16.57,7.13
4990.85,6009.33,287.2,1.834,14.4,10.54
3525.23,6328.62,299.84,1.485,13.27,9.55
4820.73,10759.45,267.93,1.795,12.92,10.94
3644.98,13421.75,178.04,0.57,14.74,9.11
7659.59,8125.31,273.88,0.215,17.21,6.62
6686.65,7189.95,261.54,1.129,17.45,8.45
5724.52,6771.6,186.82,0.977,13.9,10.42
4056.74,9920.88,288.15,1.82,15.79,10.18
2722.54,7038.23,224.64,2.036,13.65,12.0
5829.76,9877.14,279.47,1.226,14.5,8.93
2335.0,9027.42,289.35,0.841,16.28,7.45
3646.53,11241.22,299.45,1.884,13.33,10.51
6267.07,8375.73,272.55,0.698,17.52,6.92
7255.48,7545.08,231.88,1.164,14.36,9.84
7603.16,7672.3,220.73,1.193,14.67,9.58
5360.16,9077.74,278.92,1.451,15.92,9.05
7199.21,10605.85,215.42,2.447,14.34,11.57
6352.67,9851.17,247.93,1.439,14.57,10.08
5340.89,14967.26,183.62,1.0,16.31,8.68
3540.66,13107.48,230.31,1.785,15.28,10.12
3676.62,7970.06,207.36,1.043,15.85,10.36
4906.62,12949.42,222.32,1.654,17.43,9.4
2569.32,8450.71,258.59,1.552,14.16,10.92
2659.08,14206.74,261.47,0.258,12.01,8.1
5473.68,8988.19,280.66,0.66,14.88,7.74
7569.55,8072.47,280.24,0.873,13.83,9.05
7115.37,12041.51,250.26,0.641,14.13,8.64
7548.38,7219.85,183.48,0.934,12.73,11.37
5501.06,13627.8,223.73,1.3,16.64,8.95
2821.53,10072.47,283.46,0.607,16.59,7.66
7141.03,8560.54,246.34,2.421,14.51,13.26
2727.54,13451.85,241.05,0.829,15.49,8.86
6506.01,12580.6,292.0,0.113,13.03,7.36
7548.24,12161.36,288.3,0.963,12.88,8.95
2544.54,6321.71,178.83,0.684,14.26,9.47
2757.2,9128.65,287.83,1.281,14.56,9.9
5589.99,10290.98,262.65,0.582,14.53,8.9
4398.68,5996.28,238.4,2.24,14.89,11.63
3014.71,10829.65,189.16,0.888,17.4,9.35
2707.74,11333.03,244.18,2.393,16.66,11.69
7700.17,7254.13,164.79,1.673,17.65,10.93
7112.88,14243.71,290.32,1.864,17.24,8.9
3844.96,9055.32,179.11,1.042,15.39,10.83
4845.44,9657.46,252.01,1.533,15.96,10.05
4471.69,7923.95,223.89,0.938,15.29,8.89
7695.89,12015.29,269.98,1.332,16.97,8.16
3576.8,6887.21,219.94,2.442,16.29,11.24
4834.65,14400.75,170.72,1.398,15.05,11.14
7679.32,12683.41,160.75,1.514,14.13,12.32
5611.25,5465.0,253.07,1.774,12.63,10.67
2033.86,12446.79,192.89,0.555,13.33,9.54
7032.98,11710.11,284.84,2.19,16.15,10.46
6560.31,10092.33,231.49,1.442,13.53,10.14
7191.86,6572.03,158.46,1.754,12.08,12.6
2811.82,6593.16,212.69,1.228,16.92,9.3
7768.79,10143.18,234.97,0.191,14.04,9.1
6171.86,12047.99,204.25,1.258,14.79,11.5
4451.47,9304.09,254.73,1.678,14.97,10.66
7489.1,11634.38,264.95,0.116,13.48,8.09
3475.06,13662.66,284.03,1.053,17.86,8.45
5512.78,12967.01,228.83,2.159,17.73,11.19
6172.52,13250.54,195.32,2.383,14.55,13.36
4521.82,11636.4,254.38,0.792,15.84,7.77
4004.85,13776.82,163.26,0.99,13.76,10.61
7861.13,14358.94,262.8,1.174,17.13,8.39
2752.4,14493.18,280.79,1.358,12.58,10.19
6556.0,7397.19,242.36,0.991,15.78,8.51
2124.36,13974.89,206.01,0.478,12.95,8.82
4404.35,9703.1,256.05,1.817,16.86,10.1
5681.44,14402.77,233.84,1.781,12.43,11.85
4194.49,13904.82,189.2,0.685,13.92,10.53
4583.72,8187.05,278.22,2.292,16.67,10.26
7166.67,10939.85,266.51,1.549,14.45,9.79
6025.1,6770.32,179.73,0.695,12.71,10.64
2584.47,12696.3,275.44,1.743,16.02,10.12
3073.68,12746.45,200.32,1.834,14.19,11.61
4542.55,12030.39,211.62,1.499,12.17,11.91
3089.22,14270.05,181.0,1.109,17.95,8.59
7900.45,5826.2,228.0,1.505,13.52,11.12
3657.13,6862.93,173.12,2.118,15.24,12.34
4910.0,6323.23,249.46,0.864,14.01,9.54
6760.09,11059.32,220.55,0.928,16.91,8.97
6216.11,13496.2,160.43,2.351,15.3,11.78
5528.94,5032.5,202.46,1.159,13.6,11.35
4885.13,7107.28,280.35,1.41,13.31,9.12
3111.85,8195.26,195.64,0.611,17.9,8.66
3173.37,9092.47,198.12,0.894,13.58,9.59
5838.77,6996.25,187.36,0.331,12.94,9.23
6326.54,6475.97,250.8,2.039,13.84,11.06
4029.11,11512.33,214.8,1.638,12.5,11.13
3127.92,10902.64,280.73,0.719,17.25,6.74
2197.56,11433.94,186.31,0.218,13.31,9.2
7089.65,8831.29,191.18,1.497,15.24,10.8
3158.71,6054.15,279.75,1.23,16.62,8.78
2223.78,12052.84,181.98,1.295,17.32,9.86
5143.48,14968.11,157.73,2.094,17.63,11.79
2569.95,13155.24,272.97,0.177,15.09,7.45
4870.26,5108.48,166.43,2.299,15.29,13.12
5674.71,13648.64,151.99,1.374,15.28,11.51
3590.08,6242.29,220.68,2.168,12.09,13.0
6184.92,12344.31,297.67,1.662,15.98,9.81
6010.42,8764.02,192.64,1.461,17.02,10.08
3713.3,12296.38,255.27,1.75,17.63,9.86
5986.66,9215.01,208.68,1.681,12.26,12.05
2748.44,11886.52,269.57,2.157,14.2,11.38
4140.91,9971.53,243.12,2.206,13.89,11.56
5416.16,6717.63,153.56,0.166,16.78,9.27
6487.11,13837.95,234.11,0.344,17.53,6.53
3719.79,13038.49,153.8,2.201,16.52,12.8
4590.01,10753.68,154.06,2.045,15.08,12.8
7119.7,10640.13,183.32,0.196,14.1,9.59
3216.9,13887.7,189.42,0.653,17.17,8.45
5678.3,12541.44,218.19,2.062,12.04,12.72
2677.32,6452.72,291.71,2.01,17.36,9.33
4808.72,13409.92,299.73,0.35,13.38,7.46
4123.22,12950.31,268.84,2.258,13.22,11.42
7971.72,5898.05,255.99,0.854,13.05,9.09
5230.26,10984.35,181.23,0.75,12.2,10.75
6709.84,6741.08,270.95,1.464,17.61,9.3
2711.92,12232.83,177.64,1.788,12.63,12.25
5298.56,12422.47,262.72,1.448,12.87,10.8
2577.51,6287.35,182.85,0.433,17.01,8.89
6948.21,10189.88,245.51,1.285,14.86,10.63
2752.81,13737.04,221.44,0.138,15.5,7.9
4866.2,5999.75,203.19,1.87,13.81,12.64
6571.17,6249.24,250.83,1.072,17.04,8.97
4792.23,12716.17,176.24,0.996,14.12,11.11
3889.58,9801.62,175.3,0.985,17.55,9.78
6412.24,8628.92,220.48,0.65,15.01,8.65
4827.96,12303.28,170.36,0.224,15.97,9.32
5119.49,12563.63,273.92,1.472,16.88,9.2
6936.85,11506.95,173.94,2.07,16.63,11.82
2778.58,5840.32,241.17,1.311,13.06,10.39
2699.82,5253.63,169.9,2.057,13.22,12.63
7994.41,6859.88,190.34,0.558,17.0,8.7
7907.99,12698.67,241.59,1.274,16.31,9.45
7196.02,9411.95,165.44,0.156,16.72,7.98
5571.25,7395.99,165.64,1.504,12.8,12.25
2450.8,12993.72,285.6,1.483,17.38,8.64
3039.88,10290.18,257.95,1.897,12.23,11.7
4770.49,10970.53,184.07,0.499,12.51,10.55
5631.25,14568.05,290.59,1.039,17.35,8.28
4155.41,10506.9,269.7,1.972,17.56,9.99
7567.99,9017.67,215.4,0.552,17.77,8.64
6669.11,7653.84,280.75,0.757,15.59,7.78
3113.09,13847.08,241.55,0.903,16.18,9.03
5869.05,8316.13,186.78,2.146,12.65,12.84
3288.28,8323.38,171.31,2.152,17.13,11.27
3989.95,7216.67,263.71,0.934,14.76,9.23
2994.72,14857.39,263.35,0.109,14.02,7.54
3530.7,11654.73,271.17,2.387,12.81,10.82
4477.88,5071.72,168.91,0.346,15.94,8.27
5927.85,7155.94,239.41,2.22,14.58,10.72
7211.58,14599.88,265.57,2.251,13.32,11.73
2985.01,13839.9,203.88,0.29,17.82,7.55
5346.79,6664.99,279.48,0.905,14.72,8.39
7065.94,8499.7,192.85,0.915,14.03,9.64
7184.61,6077.45,167.15,1.923,17.56,11.44
5946.45,5326.07,184.65,1.46,12.5,11.6
7481.29,8645.03,194.78,1.219,16.69,9.18
3590.6,14863.91,268.34,2.494,14.41,12.16
6669.59,5289.39,272.52,0.181,15.7,6.85
4523.97,14968.3,220.16,2.279,15.43,12.33
7732.13,11246.4,237.92,0.471,16.81,7.52
4516.1,5101.95,240.62,0.284,15.13,7.55
7590.11,9442.23,270.11,1.818,16.0,9.6
3624.11,11511.74,271.99,0.582,14.05,7.84
6644.18,11418.35,200.3,1.748,17.48,10.74
6937.89,13865.78,273.37,1.83,16.77,9.56
6606.11,10407.0,177.85,0.107,12.18,9.26
6532.84,5972.04,166.07,0.513,15.82,9.54
2873.2,12298.18,151.22,2.208,14.85,12.26
6779.51,7754.28,211.14,1.528,15.75,10.58
